"No.","Time","Source","Destination","Protocol","Length","Info"
"2142","492.481221","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2143","492.481265","::1","::1","TCP","86","43968  >  80 [ACK] Seq=114 Ack=433 Win=65152 Len=0 TSval=1132109781 TSecr=1132109781"
"2144","492.481470","::1","::1","TCP","86","43968  >  80 [FIN, ACK] Seq=114 Ack=433 Win=65536 Len=0 TSval=1132109782 TSecr=1132109781"
"2145","492.481548","::1","::1","TCP","86","80  >  43968 [FIN, ACK] Seq=433 Ack=115 Win=65536 Len=0 TSval=1132109782 TSecr=1132109782"
"2146","492.481573","::1","::1","TCP","86","43968  >  80 [ACK] Seq=115 Ack=434 Win=65536 Len=0 TSval=1132109782 TSecr=1132109782"
"2147","494.498630","::1","::1","TCP","94","43978  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132111799 TSecr=0 WS=128"
"2148","494.498648","::1","::1","TCP","94","80  >  43978 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132111799 TSecr=1132111799 WS=128"
"2149","494.498664","::1","::1","TCP","86","43978  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132111799 TSecr=1132111799"
"2150","494.498701","::1","::1","HTTP","196","GET /download.php?file=../../../etc/shadow HTTP/1.1 "
"2151","494.498740","::1","::1","TCP","86","80  >  43978 [ACK] Seq=1 Ack=111 Win=65408 Len=0 TSval=1132111799 TSecr=1132111799"
"2152","494.499033","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2153","494.499049","::1","::1","TCP","86","43978  >  80 [ACK] Seq=111 Ack=433 Win=65152 Len=0 TSval=1132111799 TSecr=1132111799"
"2154","494.499198","::1","::1","TCP","86","43978  >  80 [FIN, ACK] Seq=111 Ack=433 Win=65536 Len=0 TSval=1132111799 TSecr=1132111799"
"2155","494.499291","::1","::1","TCP","86","80  >  43978 [FIN, ACK] Seq=433 Ack=112 Win=65536 Len=0 TSval=1132111799 TSecr=1132111799"
"2156","494.499312","::1","::1","TCP","86","43978  >  80 [ACK] Seq=112 Ack=434 Win=65536 Len=0 TSval=1132111799 TSecr=1132111799"
"2157","497.511628","::1","::1","TCP","94","43992  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132114812 TSecr=0 WS=128"
"2158","497.511645","::1","::1","TCP","94","80  >  43992 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132114812 TSecr=1132114812 WS=128"
"2159","497.511660","::1","::1","TCP","86","43992  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132114812 TSecr=1132114812"
"2160","497.511693","::1","::1","HTTP","204","GET /download.php?file=../../../../../../etc/hosts HTTP/1.1 "
"2161","497.511727","::1","::1","TCP","86","80  >  43992 [ACK] Seq=1 Ack=119 Win=65408 Len=0 TSval=1132114812 TSecr=1132114812"
"2162","497.511974","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2163","497.511989","::1","::1","TCP","86","43992  >  80 [ACK] Seq=119 Ack=433 Win=65152 Len=0 TSval=1132114812 TSecr=1132114812"
"2164","497.512091","::1","::1","TCP","86","43992  >  80 [FIN, ACK] Seq=119 Ack=433 Win=65536 Len=0 TSval=1132114812 TSecr=1132114812"
"2165","497.512235","::1","::1","TCP","86","80  >  43992 [FIN, ACK] Seq=433 Ack=120 Win=65536 Len=0 TSval=1132114812 TSecr=1132114812"
"2166","497.512250","::1","::1","TCP","86","43992  >  80 [ACK] Seq=120 Ack=434 Win=65536 Len=0 TSval=1132114812 TSecr=1132114812"
"2167","499.522221","::1","::1","TCP","94","54028  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132116822 TSecr=0 WS=128"
"2168","499.522233","::1","::1","TCP","94","80  >  54028 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132116822 TSecr=1132116822 WS=128"
"2169","499.522244","::1","::1","TCP","86","54028  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132116822 TSecr=1132116822"
"2170","499.522270","::1","::1","HTTP","218","GET /download.php?file=../../../../../var/log/apache2/access.log HTTP/1.1 "
"2171","499.522298","::1","::1","TCP","86","80  >  54028 [ACK] Seq=1 Ack=133 Win=65408 Len=0 TSval=1132116822 TSecr=1132116822"
"2172","499.522508","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2173","499.522524","::1","::1","TCP","86","54028  >  80 [ACK] Seq=133 Ack=433 Win=65152 Len=0 TSval=1132116823 TSecr=1132116823"
"2174","499.522630","::1","::1","TCP","86","54028  >  80 [FIN, ACK] Seq=133 Ack=433 Win=65536 Len=0 TSval=1132116823 TSecr=1132116823"
"2175","499.522702","::1","::1","TCP","86","80  >  54028 [FIN, ACK] Seq=433 Ack=134 Win=65536 Len=0 TSval=1132116823 TSecr=1132116823"
"2176","499.522715","::1","::1","TCP","86","54028  >  80 [ACK] Seq=134 Ack=434 Win=65536 Len=0 TSval=1132116823 TSecr=1132116823"
"2177","500.534347","::1","::1","TCP","94","54040  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132117834 TSecr=0 WS=128"
"2178","500.534365","::1","::1","TCP","94","80  >  54040 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132117835 TSecr=1132117834 WS=128"
"2179","500.534380","::1","::1","TCP","86","54040  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132117835 TSecr=1132117835"
"2180","500.534412","::1","::1","HTTP","206","GET /download.php?file=../../../../proc/self/environ HTTP/1.1 "
"2181","500.534446","::1","::1","TCP","86","80  >  54040 [ACK] Seq=1 Ack=121 Win=65408 Len=0 TSval=1132117835 TSecr=1132117835"
"2182","500.534723","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2183","500.534739","::1","::1","TCP","86","54040  >  80 [ACK] Seq=121 Ack=433 Win=65152 Len=0 TSval=1132117835 TSecr=1132117835"
"2184","500.534841","::1","::1","TCP","86","54040  >  80 [FIN, ACK] Seq=121 Ack=433 Win=65536 Len=0 TSval=1132117835 TSecr=1132117835"
"2185","500.534917","::1","::1","TCP","86","80  >  54040 [FIN, ACK] Seq=433 Ack=122 Win=65536 Len=0 TSval=1132117835 TSecr=1132117835"
"2186","500.534934","::1","::1","TCP","86","54040  >  80 [ACK] Seq=122 Ack=434 Win=65536 Len=0 TSval=1132117835 TSecr=1132117835"
"2187","501.115539","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=3276 Ack=34075 Win=512 Len=0 TSval=2287448004 TSecr=2287432997"
"2188","501.115539","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=34074 Ack=3277 Win=512 Len=0 TSval=2287448004 TSecr=2287432997"
"2189","501.115559","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=3277 Ack=34075 Win=512 Len=0 TSval=2287448004 TSecr=2287432997"
"2190","501.115559","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 2091#1] 20201  >  45674 [ACK] Seq=34075 Ack=3277 Win=512 Len=0 TSval=2287448004 TSecr=2287432997"
"2191","503.545814","::1","::1","TCP","94","54042  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132120846 TSecr=0 WS=128"
"2192","503.545832","::1","::1","TCP","94","80  >  54042 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132120846 TSecr=1132120846 WS=128"
"2193","503.545848","::1","::1","TCP","86","54042  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132120846 TSecr=1132120846"
"2194","503.545881","::1","::1","HTTP","210","GET /download.php?file=../../../etc/apache2/apache2.conf HTTP/1.1 "
"2195","503.545917","::1","::1","TCP","86","80  >  54042 [ACK] Seq=1 Ack=125 Win=65408 Len=0 TSval=1132120846 TSecr=1132120846"
"2196","503.546175","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2197","503.546189","::1","::1","TCP","86","54042  >  80 [ACK] Seq=125 Ack=433 Win=65152 Len=0 TSval=1132120846 TSecr=1132120846"
"2198","503.546284","::1","::1","TCP","86","54042  >  80 [FIN, ACK] Seq=125 Ack=433 Win=65536 Len=0 TSval=1132120846 TSecr=1132120846"
"2199","503.546465","::1","::1","TCP","86","80  >  54042 [FIN, ACK] Seq=433 Ack=126 Win=65536 Len=0 TSval=1132120847 TSecr=1132120846"
"2200","503.546480","::1","::1","TCP","86","54042  >  80 [ACK] Seq=126 Ack=434 Win=65536 Len=0 TSval=1132120847 TSecr=1132120847"
"2201","505.562313","::1","::1","TCP","94","54050  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132122862 TSecr=0 WS=128"
"2202","505.562332","::1","::1","TCP","94","80  >  54050 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132122862 TSecr=1132122862 WS=128"
"2203","505.562347","::1","::1","TCP","86","54050  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132122862 TSecr=1132122862"
"2204","505.562381","::1","::1","HTTP","199","GET /ping.php?host=127.0.0.1; cat /etc/passwd HTTP/1.1 "
"2205","505.562416","::1","::1","TCP","86","80  >  54050 [ACK] Seq=1 Ack=114 Win=65408 Len=0 TSval=1132122863 TSecr=1132122863"
"2206","505.562591","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"2207","505.562604","::1","::1","TCP","86","54050  >  80 [ACK] Seq=114 Ack=541 Win=65024 Len=0 TSval=1132122863 TSecr=1132122863"
"2208","505.562674","::1","::1","TCP","86","54050  >  80 [FIN, ACK] Seq=114 Ack=541 Win=65536 Len=0 TSval=1132122863 TSecr=1132122863"
"2209","505.562683","::1","::1","TCP","86","80  >  54050 [FIN, ACK] Seq=541 Ack=115 Win=65536 Len=0 TSval=1132122863 TSecr=1132122863"
"2210","505.562697","::1","::1","TCP","86","54050  >  80 [ACK] Seq=115 Ack=542 Win=65536 Len=0 TSval=1132122863 TSecr=1132122863"
"2211","508.576679","::1","::1","TCP","94","57252  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132125877 TSecr=0 WS=128"
"2212","508.576698","::1","::1","TCP","94","80  >  57252 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132125877 TSecr=1132125877 WS=128"
"2213","508.576717","::1","::1","TCP","86","57252  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132125877 TSecr=1132125877"
"2214","508.576753","::1","::1","HTTP","185","GET /system.php?cmd=ls | whoami HTTP/1.1 "
"2215","508.576789","::1","::1","TCP","86","80  >  57252 [ACK] Seq=1 Ack=100 Win=65408 Len=0 TSval=1132125877 TSecr=1132125877"
"2216","508.576982","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"2217","508.576998","::1","::1","TCP","86","57252  >  80 [ACK] Seq=100 Ack=541 Win=65024 Len=0 TSval=1132125877 TSecr=1132125877"
"2218","508.577079","::1","::1","TCP","86","57252  >  80 [FIN, ACK] Seq=100 Ack=541 Win=65536 Len=0 TSval=1132125877 TSecr=1132125877"
"2219","508.577100","::1","::1","TCP","86","80  >  57252 [FIN, ACK] Seq=541 Ack=101 Win=65536 Len=0 TSval=1132125877 TSecr=1132125877"
"2220","508.577116","::1","::1","TCP","86","57252  >  80 [ACK] Seq=101 Ack=542 Win=65536 Len=0 TSval=1132125877 TSecr=1132125877"
"2221","516.219525","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=34074 Ack=3277 Win=512 Len=0 TSval=2287463108 TSecr=2287448004"
"2222","516.219541","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=3277 Ack=34075 Win=512 Len=0 TSval=2287463108 TSecr=2287448004"
"2223","516.219542","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=3276 Ack=34075 Win=512 Len=0 TSval=2287463108 TSecr=2287448004"
"2224","516.219550","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=34075 Ack=3277 Win=512 Len=0 TSval=2287463108 TSecr=2287463108"
"2225","517.596663","::1","::1","TCP","94","57258  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132134897 TSecr=0 WS=128"
"2226","517.596681","::1","::1","TCP","94","80  >  57258 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132134897 TSecr=1132134897 WS=128"
"2227","517.596697","::1","::1","TCP","86","57258  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132134897 TSecr=1132134897"
"2228","517.596741","::1","::1","HTTP","165","GET /admin/ HTTP/1.1 "
"2229","517.596779","::1","::1","TCP","86","80  >  57258 [ACK] Seq=1 Ack=80 Win=65408 Len=0 TSval=1132134897 TSecr=1132134897"
"2230","517.597518","::1","::1","HTTP","993","HTTP/1.1 200 OK  (text/html)"
"2231","517.597536","::1","::1","TCP","86","57258  >  80 [ACK] Seq=80 Ack=908 Win=64640 Len=0 TSval=1132134898 TSecr=1132134898"
"2232","517.597700","::1","::1","TCP","86","57258  >  80 [FIN, ACK] Seq=80 Ack=908 Win=65536 Len=0 TSval=1132134898 TSecr=1132134898"
"2233","517.597763","::1","::1","TCP","86","80  >  57258 [FIN, ACK] Seq=908 Ack=81 Win=65536 Len=0 TSval=1132134898 TSecr=1132134898"
"2234","517.597781","::1","::1","TCP","86","57258  >  80 [ACK] Seq=81 Ack=909 Win=65536 Len=0 TSval=1132134898 TSecr=1132134898"
"2235","520.280164","127.0.0.1","127.0.0.1","TCP","74","45924  >  20202 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2287467168 TSecr=0 WS=128"
"2236","520.280183","127.0.0.1","127.0.0.1","TCP","74","20202  >  45924 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=2287467168 TSecr=2287467168 WS=128"
"2237","520.280197","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2287467168 TSecr=2287467168"
"2238","520.280425","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"2239","520.280441","127.0.0.1","127.0.0.1","TCP","66","20202  >  45924 [ACK] Seq=1 Ack=365 Win=65152 Len=0 TSval=2287467169 TSecr=2287467169"
"2240","520.280524","127.0.0.1","127.0.0.1","TCP","170","20202  >  45924 [PSH, ACK] Seq=1 Ack=365 Win=65536 Len=104 TSval=2287467169 TSecr=2287467169 [TCP segment of a reassembled PDU]"
"2241","520.280536","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=105 Win=65536 Len=0 TSval=2287467169 TSecr=2287467169"
"2242","520.280547","127.0.0.1","127.0.0.1","TCP","109","20202  >  45924 [PSH, ACK] Seq=105 Ack=365 Win=65536 Len=43 TSval=2287467169 TSecr=2287467169 [TCP segment of a reassembled PDU]"
"2243","520.280553","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=148 Win=65536 Len=0 TSval=2287467169 TSecr=2287467169"
"2244","520.280563","127.0.0.1","127.0.0.1","TCP","72","20202  >  45924 [PSH, ACK] Seq=148 Ack=365 Win=65536 Len=6 TSval=2287467169 TSecr=2287467169 [TCP segment of a reassembled PDU]"
"2245","520.280567","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=154 Win=65536 Len=0 TSval=2287467169 TSecr=2287467169"
"2246","520.280593","127.0.0.1","127.0.0.1","TCP","23987","20202  >  45924 [PSH, ACK] Seq=154 Ack=365 Win=65536 Len=23921 TSval=2287467169 TSecr=2287467169 [TCP segment of a reassembled PDU]"
"2247","520.280599","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=24075 Win=52992 Len=0 TSval=2287467169 TSecr=2287467169"
"2248","520.280607","127.0.0.1","127.0.0.1","TCP","68","20202  >  45924 [PSH, ACK] Seq=24075 Ack=365 Win=65536 Len=2 TSval=2287467169 TSecr=2287467169 [TCP segment of a reassembled PDU]"
"2249","520.280611","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=24077 Win=52992 Len=0 TSval=2287467169 TSecr=2287467169"
"2250","520.280625","127.0.0.1","127.0.0.1","HTTP","71","HTTP/1.1 200 OK  (text/plain)"
"2251","520.280628","127.0.0.1","127.0.0.1","TCP","66","45924  >  20202 [ACK] Seq=365 Ack=24082 Win=52992 Len=0 TSval=2287467169 TSecr=2287467169"
"2252","520.610467","::1","::1","TCP","94","39408  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132137911 TSecr=0 WS=128"
"2253","520.610484","::1","::1","TCP","94","80  >  39408 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132137911 TSecr=1132137911 WS=128"
"2254","520.610500","::1","::1","TCP","86","39408  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132137911 TSecr=1132137911"
"2255","520.610531","::1","::1","HTTP","173","GET /administrator/ HTTP/1.1 "
"2256","520.610564","::1","::1","TCP","86","80  >  39408 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1132137911 TSecr=1132137911"
"2257","520.610825","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2258","520.610839","::1","::1","TCP","86","39408  >  80 [ACK] Seq=88 Ack=433 Win=65152 Len=0 TSval=1132137911 TSecr=1132137911"
"2259","520.610936","::1","::1","TCP","86","39408  >  80 [FIN, ACK] Seq=88 Ack=433 Win=65536 Len=0 TSval=1132137911 TSecr=1132137911"
"2260","520.611002","::1","::1","TCP","86","80  >  39408 [FIN, ACK] Seq=433 Ack=89 Win=65536 Len=0 TSval=1132137911 TSecr=1132137911"
"2261","520.611016","::1","::1","TCP","86","39408  >  80 [ACK] Seq=89 Ack=434 Win=65536 Len=0 TSval=1132137911 TSecr=1132137911"
"2262","522.623804","::1","::1","TCP","94","39412  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132139924 TSecr=0 WS=128"
"2263","522.623822","::1","::1","TCP","94","80  >  39412 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132139924 TSecr=1132139924 WS=128"
"2264","522.623837","::1","::1","TCP","86","39412  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132139924 TSecr=1132139924"
"2265","522.623874","::1","::1","HTTP","174","GET /admin/login.php HTTP/1.1 "
"2266","522.623908","::1","::1","TCP","86","80  >  39412 [ACK] Seq=1 Ack=89 Win=65408 Len=0 TSval=1132139924 TSecr=1132139924"
"2267","522.624175","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"2268","522.624191","::1","::1","TCP","86","39412  >  80 [ACK] Seq=89 Ack=433 Win=65152 Len=0 TSval=1132139924 TSecr=1132139924"
"2269","522.624332","::1","::1","TCP","86","39412  >  80 [FIN, ACK] Seq=89 Ack=433 Win=65536 Len=0 TSval=1132139924 TSecr=1132139924"
"2270","522.624395","::1","::1","TCP","86","80  >  39412 [FIN, ACK] Seq=433 Ack=90 Win=65536 Len=0 TSval=1132139925 TSecr=1132139924"
"2271","522.624410","::1","::1","TCP","86","39412  >  80 [ACK] Seq=90 Ack=434 Win=65536 Len=0 TSval=1132139925 TSecr=1132139925"
"2272","524.642898","::1","::1","TCP","94","39422  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132141943 TSecr=0 WS=128"
"2273","524.642916","::1","::1","TCP","94","80  >  39422 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132141943 TSecr=1132141943 WS=128"
"2274","524.642931","::1","::1","TCP","86","39422  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132141943 TSecr=1132141943"
"2275","524.642966","::1","::1","HTTP","220","GET /profile.php?id=1' UNION SELECT username,password FROM users-- HTTP/1.1 "
"2276","524.643000","::1","::1","TCP","86","80  >  39422 [ACK] Seq=1 Ack=135 Win=65408 Len=0 TSval=1132141943 TSecr=1132141943"
"2277","524.643175","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"2278","524.643190","::1","::1","TCP","86","39422  >  80 [ACK] Seq=135 Ack=541 Win=65024 Len=0 TSval=1132141943 TSecr=1132141943"
"2279","524.643253","::1","::1","TCP","86","39422  >  80 [FIN, ACK] Seq=135 Ack=541 Win=65536 Len=0 TSval=1132141943 TSecr=1132141943"
"2280","524.643261","::1","::1","TCP","86","80  >  39422 [FIN, ACK] Seq=541 Ack=136 Win=65536 Len=0 TSval=1132141943 TSecr=1132141943"
"2281","524.643274","::1","::1","TCP","86","39422  >  80 [ACK] Seq=136 Ack=542 Win=65536 Len=0 TSval=1132141943 TSecr=1132141943"
"2282","528.657617","::1","::1","TCP","94","56028  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132145958 TSecr=0 WS=128"
"2283","528.657634","::1","::1","TCP","94","80  >  56028 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132145958 TSecr=1132145958 WS=128"
"2284","528.657650","::1","::1","TCP","86","56028  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132145958 TSecr=1132145958"
"2285","528.657688","::1","::1","HTTP","233","GET /profile.php?id=1' UNION SELECT table_name FROM information_schema.tables-- HTTP/1.1 "
"2286","528.657727","::1","::1","TCP","86","80  >  56028 [ACK] Seq=1 Ack=148 Win=65408 Len=0 TSval=1132145958 TSecr=1132145958"
"2287","528.657913","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"2288","528.657928","::1","::1","TCP","86","56028  >  80 [ACK] Seq=148 Ack=541 Win=65024 Len=0 TSval=1132145958 TSecr=1132145958"
"2289","528.658020","::1","::1","TCP","86","80  >  56028 [FIN, ACK] Seq=541 Ack=148 Win=65536 Len=0 TSval=1132145958 TSecr=1132145958"
"2290","528.658024","::1","::1","TCP","86","56028  >  80 [FIN, ACK] Seq=148 Ack=541 Win=65536 Len=0 TSval=1132145958 TSecr=1132145958"
"2291","528.658030","::1","::1","TCP","86","80  >  56028 [ACK] Seq=542 Ack=149 Win=65536 Len=0 TSval=1132145958 TSecr=1132145958"
"2292","528.658037","::1","::1","TCP","86","56028  >  80 [ACK] Seq=149 Ack=542 Win=65536 Len=0 TSval=1132145958 TSecr=1132145958"
"2293","531.323459","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=3276 Ack=34075 Win=512 Len=0 TSval=2287478212 TSecr=2287463108"
"2294","531.323459","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=34074 Ack=3277 Win=512 Len=0 TSval=2287478212 TSecr=2287463108"
"2295","531.323476","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=34075 Ack=3277 Win=512 Len=0 TSval=2287478212 TSecr=2287463108"
"2296","531.323476","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 2092#1] 45674  >  20201 [ACK] Seq=3277 Ack=34075 Win=512 Len=0 TSval=2287478212 TSecr=2287463108"
"2297","531.671148","::1","::1","TCP","94","56044  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132148971 TSecr=0 WS=128"
"2298","531.671166","::1","::1","TCP","94","80  >  56044 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132148971 TSecr=1132148971 WS=128"
"2299","531.671181","::1","::1","TCP","86","56044  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132148971 TSecr=1132148971"
"2300","531.671213","::1","::1","HTTP","191","GET /profile.php?id=1' AND SLEEP(2)-- HTTP/1.1 "
"2301","531.671248","::1","::1","TCP","86","80  >  56044 [ACK] Seq=1 Ack=106 Win=65408 Len=0 TSval=1132148971 TSecr=1132148971"
"2302","531.671455","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"2303","531.671469","::1","::1","TCP","86","56044  >  80 [ACK] Seq=106 Ack=541 Win=65024 Len=0 TSval=1132148972 TSecr=1132148972"
"2304","531.671531","::1","::1","TCP","86","56044  >  80 [FIN, ACK] Seq=106 Ack=541 Win=65536 Len=0 TSval=1132148972 TSecr=1132148972"
